geo_id,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,median_rent,percent_income_spent_on_rent,commuters_16_over,commute_less_10_mins,commute_35_44_mins,commute_60_more_mins,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,employed_pop,unemployed_pop,not_in_labor_force,pop_in_labor_force,bachelors_degree_or_higher_25_64,commuters_by_bus,commuters_by_subway_or_elevated,commuters_by_carpool,group_quarters,households_public_asst_or_food_stamps,no_cars,pop_determined_poverty_status,poverty,gini_index,county,city,zip_code,internal_point_lat,internal_point_lon,area_land_meters,area_water_meters
12842,811,341,470,62.2,730,3,1,0,1,0,76,811,0,264,55700,22697,1545,428,19.5,284,177,5,14,13,59,4,0,6,6,,25,10,4,25,4,5,15,30,7,47,25,38,9,10,10,0,319,2,418,321,68,0,0,38,25,49,26,811,89,0.3632,Hamilton,Indian lake,12842,43.7383484,-74.36703,491174146,25650692
13681,885,421,464,33.1,860,4,3,4,0,0,13,881,0,323,58125,23940,354,510,26.6,305,38,3,31,38,60,40,17,35,43,,14,14,33,14,9,19,12,17,5,29,47,79,15,6,2,8,315,22,299,339,51,0,0,17,0,53,11,883,204,0.4084,St. Lawrence County,Richville village,13681,44.4280538,-75.3731513,87529310,836251
13665,703,404,299,54.2,703,0,0,0,0,0,0,703,0,340,47439,25767,453,549,27.3,338,62,58,3,32,93,22,9,19,40,,13,21,40,0,29,10,7,10,45,27,85,28,17,3,0,5,353,0,271,353,21,0,0,93,0,70,24,703,79,0.3558,Jefferson County,Natural Bridge CDP,13665,44.0484599,-75.4343659,112285688,525833
12442,785,341,444,58.8,725,8,40,5,0,0,7,780,0,482,25598,22004,1626,794,36.5,252,153,0,11,26,22,0,3,0,37,,115,27,61,27,54,20,30,14,0,67,28,24,4,0,0,11,302,51,367,353,84,0,0,8,0,101,73,785,234,0.4942,Greene County,Hunter village,12442,42.2125581,-74.2342129,85908432,209406
14820,834,413,421,40,795,3,0,8,8,0,20,826,0,316,47857,22307,417,413,31.1,340,41,41,32,6,32,38,38,71,41,10295,5,17,36,15,24,23,10,11,23,28,23,68,16,7,8,2,358,27,281,385,33,0,0,56,0,40,12,834,146,0.3667,Steuben,Cameron mills,14820,42.1932801,-77.3599,79614974,66440
13731,880,420,460,58.2,823,0,8,11,4,0,34,869,9,441,42917,30785,1308,881,28.9,339,66,17,34,32,17,41,20,61,51,10655,15,42,26,24,36,33,33,19,18,25,51,45,17,31,16,10,377,24,400,401,143,9,0,31,0,36,14,871,92,0.434,Delaware County,Andes CDP,13731,42.1296302,-74.7878044,232070064,7971257
14803,831,465,366,45.2,764,17,43,3,0,0,4,828,0,411,42321,29793,533,596,33.6,450,148,18,19,40,66,30,62,33,34,9420,38,12,41,39,33,7,29,15,20,28,36,27,30,29,17,10,472,25,223,497,218,0,0,15,0,50,8,831,145,0.4643,Allegany County,Alfred village,14803,42.2734155,-77.7452959,64552076,250965
12496,1463,754,709,52.3,1400,0,6,30,0,0,27,1433,2,541,63365,32071,2245,581,33.3,586,217,22,45,62,30,94,37,30,49,12105,31,36,21,33,24,24,26,28,20,23,67,79,69,16,17,27,654,20,595,674,166,0,2,13,0,57,33,1463,186,0.4872,Greene County,Windham CDP,12496,42.3380363,-74.2700869,122209851,180755
13111,1616,882,734,49.1,1599,0,0,0,0,0,17,1616,0,621,40924,18643,698,526,44.7,598,64,84,29,63,52,51,53,80,122,17630,32,53,77,50,39,29,22,55,3,73,66,75,24,12,0,11,663,43,587,706,86,0,0,47,0,143,29,1595,612,0.3998,Cayuga,Martville,13111,43.2584882,-76.6142638,68918319,234910
13618,1563,712,851,54.9,1490,4,12,31,4,0,22,1532,0,756,52941,30981,2381,511,20.1,622,104,89,26,45,87,31,35,102,103,17520,20,43,50,39,27,49,23,51,60,82,98,80,56,36,21,21,673,33,633,706,221,0,0,21,0,70,36,1551,107,0.3873,Jefferson County,Cape Vincent village,13618,44.1147661,-76.2909813,130441131,7172337
12076,1514,814,700,50.9,1408,5,11,90,0,0,0,1424,6,654,58958,29981,1520,675,22.9,564,66,53,93,51,67,56,30,83,65,19480,31,31,37,41,18,48,20,32,25,49,97,99,64,28,24,10,675,63,574,738,156,0,4,66,0,61,36,1507,179,0.3835,Schoharie,Gilboa,12076,42.4102721,-74.3957343,194248447,4919143
14065,1763,830,933,43.4,1738,0,0,7,2,0,16,1756,0,669,56823,22469,829,632,18.6,679,93,34,46,176,77,74,29,40,110,17680,12,31,43,41,38,35,42,28,22,102,92,96,39,42,0,6,710,28,616,738,120,0,0,85,1,132,43,1750,157,0.3421,Cattaraugus,Freedom,14065,42.4849052,-78.3128106,96688313,290312
12997,1199,603,596,46.9,1099,1,3,56,0,0,39,1143,4,533,60547,35813,857,647,29.7,686,123,59,33,57,125,103,67,79,40,17110,14,31,18,8,11,29,45,27,39,41,64,60,46,36,39,25,742,28,264,770,213,4,0,63,5,47,37,1199,118,0.4278,Essex County,Wilmington CDP,12997,44.3727983,-73.892043,168921012,643985
14711,1915,1003,912,30.8,1840,2,16,11,0,0,46,1904,0,695,49893,19434,1022,471,32.8,741,167,80,67,98,122,90,41,40,36,17665,28,62,26,38,37,10,29,54,65,102,90,95,35,14,6,4,812,22,527,841,164,0,0,132,0,84,101,1912,262,0.3411,Allegany County,Belfast CDP,14711,42.3267321,-78.1194187,103547820,852866
12067,1635,827,808,41.4,1593,0,0,31,0,0,11,1604,0,594,86071,35535,624,756,26.7,837,125,110,17,62,120,77,80,135,111,,0,15,31,15,7,35,24,0,36,79,16,119,43,88,57,29,866,0,484,866,343,0,0,63,0,7,11,1635,7,0.3646,Albany,Feura bush,12067,42.5574606,-73.920294,55453683,510199
12472,1472,794,678,48.4,1331,10,23,82,0,0,26,1390,0,626,67857,32395,777,867,24,754,65,52,70,119,140,108,25,114,61,19660,50,68,35,0,0,5,7,33,32,56,83,80,61,93,11,12,829,37,417,866,287,0,0,62,18,91,19,1470,211,0.4113,Ulster County,"Tillson CDP, Rosendale Hamlet CDP",12472,41.84709,-74.0795445,9243866,420148
12523,1512,820,692,50.5,1386,10,10,78,0,0,28,1434,31,672,69271,37640,878,830,24.3,794,40,50,78,92,112,143,132,78,69,24545,41,4,13,32,19,57,13,16,10,97,69,158,30,31,52,30,853,77,393,930,194,5,14,55,12,23,4,1500,121,0.4112,Columbia,Elizaville,12523,42.0868702,-73.759509,56693004,478469
13424,2468,1384,1084,43.7,2131,149,0,104,10,0,74,2364,4,938,58367,27030,1039,691,51,867,200,12,30,184,247,109,4,68,13,,49,55,81,28,43,37,40,33,28,107,121,131,105,32,38,10,968,26,1207,994,328,4,0,32,531,94,72,1928,153,0.3866,Oneida County,Oriskany village,13424,43.1523673,-75.3652154,28872301,0
12926,2192,1187,1005,46.5,2065,13,0,50,49,0,15,2142,9,993,50729,26736,1121,480,31.8,972,134,22,109,244,171,156,48,49,39,23660,76,70,67,77,57,59,24,27,36,89,116,139,45,66,21,24,1040,52,745,1092,133,0,0,139,11,182,109,2190,314,0.4279,Franklin County,Fort Covington Hamlet CDP,12926,44.9508215,-74.3289996,125563773,54991
12449,3433,1630,1803,50.4,2591,268,75,264,0,0,235,3169,0,1242,52826,31080,1356,906,33.6,1231,280,60,28,220,261,210,34,83,55,,51,55,77,62,53,30,101,117,11,136,156,148,78,26,35,106,1398,142,1507,1540,454,0,0,77,561,192,127,2897,175,0.4618,Ulster County,Lake Katrine CDP,12449,41.9923783,-73.9937737,9378976,470175
13480,3398,1647,1751,46.3,3320,8,10,51,0,0,9,3347,3,1379,56033,28121,1577,526,25.7,1533,293,95,46,236,143,295,154,238,33,32625,81,60,71,59,73,53,71,29,96,151,141,218,89,83,86,18,1673,59,1134,1732,463,3,0,84,103,157,108,3291,281,0.388,Oneida County,Waterville village,13480,42.9178538,-75.3631694,139209430,464777
12498,5005,2547,2458,53.9,4384,181,114,175,0,0,151,4830,75,2372,72768,50300,3314,928,51,1845,355,65,245,260,263,288,87,121,161,48930,48,174,116,126,162,111,59,66,67,156,151,300,143,304,164,225,2273,167,1852,2440,1438,16,27,119,57,230,171,5005,729,0.5189,Ulster County,"Zena CDP, West Hurley CDP, Woodstock CDP",12498,42.0456634,-74.1096176,56453374,24959
13108,6050,3068,2982,47,5789,40,61,87,7,0,66,5963,3,2480,74840,37118,2603,741,24.3,2940,422,209,100,290,478,347,428,575,91,68350,24,101,80,141,93,133,65,89,43,212,262,368,276,238,211,144,3132,77,1719,3219,1402,3,0,230,0,128,122,6002,177,0.4,Onondaga County,Marcellus village,13108,42.9648446,-76.3311132,75564309,74517
14212,10695,5346,5349,35.4,4499,3800,1331,565,54,69,377,10130,617,4615,24060,16733,6061,490,46.3,3848,601,106,333,720,659,586,235,445,163,86810,781,798,471,297,294,261,139,192,248,283,243,306,107,80,66,49,4017,609,3593,4626,688,617,0,485,82,2058,1586,10583,4434,0.5118,Erie County,"Sloan village, Buffalo city",14212,42.8942112,-78.8201731,4933407,0
10803,12544,6199,6345,39.2,8390,1256,848,1618,0,13,419,10926,1966,3947,152932,72954,4210,1709,27.9,5354,461,468,1164,474,585,514,266,579,843,187545,81,37,9,67,116,73,71,71,41,178,235,367,321,283,499,1498,5848,314,3123,6162,4253,82,299,386,39,169,348,12539,537,0.5002,Westchester County,"Pelham village, New Rochelle city, Pelham Manor village",10803,40.9004583,-73.8071383,5667861,20721
12979,2223,1121,1102,45.3,2122,13,31,13,0,0,40,2210,0,1027,58646,31810,1144,579,27,997,293,63,83,173,93,46,33,141,72,21915,54,54,95,51,44,46,18,65,37,69,129,145,113,33,48,26,1058,35,778,1093,274,0,0,73,13,171,93,2223,358,0.4274,Clinton County,Rouses Point village,12979,44.9916542,-73.3733713,8808665,0
14058,1951,959,992,40.9,1622,18,3,257,0,0,51,1694,0,745,65268,28822,868,647,22.9,946,251,57,24,148,194,66,45,88,73,18760,9,29,9,52,36,35,42,29,25,57,99,176,59,28,35,25,1033,60,477,1093,205,0,0,38,0,49,41,1947,115,0.3513,Genesee County,Elba village,14058,43.1020487,-78.1688569,103204036,74651
12921,2464,1209,1255,45,2351,9,11,36,0,53,4,2428,8,905,82056,34299,1127,720,16.3,1229,207,19,64,172,308,246,93,112,8,,26,25,0,23,13,24,87,0,16,101,52,179,129,59,111,60,1289,60,680,1349,296,0,8,94,55,94,83,2433,203,0.3554,Clinton County,Chazy CDP,12921,44.8886281,-73.4410639,86037513,363044
12581,2313,1253,1060,48.1,1911,1,0,376,0,0,25,1937,50,986,75139,46603,1284,934,31.2,1181,187,72,106,139,143,167,54,224,89,31705,17,15,34,24,92,16,15,94,41,54,90,105,82,72,111,124,1358,55,563,1413,380,17,26,19,5,47,35,2308,114,0.4556,Dutchess,Stanfordville,12581,41.9016147,-73.7005924,104701612,1021186
14755,3080,1634,1446,41.8,2797,65,0,101,68,0,49,2979,12,1198,50056,23396,1672,470,28.9,1374,219,96,82,181,281,209,65,153,88,33890,71,62,59,74,50,82,56,94,50,123,143,157,102,40,28,7,1450,91,971,1541,257,12,0,177,188,217,63,2921,357,0.3738,Cattaraugus County,Little Valley village,14755,42.233756,-78.8045962,195274746,394967
14812,3366,1727,1639,37.1,3174,32,19,100,11,0,30,3266,0,1214,61643,23907,1420,601,18.7,1496,88,69,57,166,253,316,163,259,125,38900,47,25,59,83,70,59,41,41,61,98,185,226,119,63,21,16,1526,143,1012,1669,279,0,0,176,39,153,39,3272,437,0.349,Schuyler,Beaver dams,14812,42.3007274,-77.0052492,200834985,220132
14067,5328,2334,2994,43.1,4985,62,40,143,17,0,40,5185,46,2074,54000,28356,2210,604,25.6,2604,393,534,155,239,397,404,92,85,305,68070,88,55,97,29,122,120,165,147,123,164,138,318,257,79,120,52,2778,48,1531,2826,548,0,0,99,80,170,90,5240,482,0.3876,Niagara County,Gasport CDP,14067,43.2132039,-78.5684033,128203666,276503
14589,7426,3562,3864,42,6522,246,6,423,31,12,132,7003,0,2869,60945,30108,3285,537,29,3267,651,480,129,385,417,360,104,416,325,80290,205,157,121,142,112,105,198,69,98,195,315,490,235,143,163,121,3471,251,2170,3722,809,0,0,270,166,529,302,7320,703,0.4514,Wayne County,"Williamson CDP, Pultneyville CDP",14589,43.2494236,-77.1742613,113475358,77393
11024,8101,4481,3620,31.4,6569,121,414,842,0,0,155,7259,619,2059,106250,53709,2309,1660,51,2708,380,187,715,292,254,324,47,255,254,97265,59,16,41,20,23,30,21,39,63,123,243,275,201,140,224,541,3067,144,2607,3339,1710,40,76,325,567,110,75,7534,495,0.5516,Nassau County,"Kings Point village, Great Neck village",11024,40.8162512,-73.7428724,9126458,1553957
14209,7410,3411,3999,36.5,3423,3152,201,385,32,9,208,7025,224,3787,37869,30541,4529,746,31.5,3360,556,69,175,632,586,720,154,407,61,72650,552,308,276,305,189,184,146,198,128,240,348,275,285,135,127,91,3669,310,2578,3979,1825,205,19,430,824,1114,1074,6623,1930,0.5234,Erie County,Buffalo city,14209,42.9139482,-78.8660215,2364988,0
10471,21896,10378,11518,44.9,12819,2276,1262,5003,0,236,300,16893,4228,8598,85707,49313,9668,1455,28.2,9202,577,556,3254,582,468,565,483,1207,1510,418700,579,286,257,164,265,325,325,175,151,583,611,1275,943,647,799,1213,10020,776,8019,10796,6270,1252,2193,544,3137,672,2369,18823,1885,0.5057,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,10471,40.8987884,-73.9031302,6659943,28258
12018,7324,3857,3467,50.1,7024,36,11,243,0,0,10,7081,36,2961,89577,42120,3319,819,22.5,3827,324,486,171,201,331,662,546,731,375,108755,95,53,36,12,94,125,47,57,91,274,322,458,484,371,321,121,4042,77,2073,4131,1162,36,0,174,0,144,154,7324,273,0.364,Rensselaer County,"East Nassau village, West Sand Lake CDP, Averill Park CDP",12018,42.6288329,-73.5207708,115351195,3228088
11565,8696,4148,4548,48.4,6682,598,337,634,6,50,389,8062,884,3166,120890,52913,3233,1740,22.5,4210,371,387,1105,305,371,631,277,588,175,148880,69,32,63,56,69,44,70,25,69,196,271,305,376,355,533,633,4473,158,2614,4631,2651,100,47,116,5,59,116,8696,227,0.3964,Nassau County,"Lynbrook village, Malverne village, Malverne Park Oaks CDP",11565,40.675061,-73.6716665,2891038,0
14103,10541,5174,5367,44,9005,522,104,695,18,9,167,9846,44,4579,47848,24437,4929,535,34,4642,1594,239,382,676,520,331,216,287,397,100290,371,267,290,312,280,144,273,231,304,423,522,442,461,121,95,43,4839,304,3510,5143,1046,44,0,482,482,773,436,10341,1474,0.4036,Orleans County,Medina village,14103,43.2111611,-78.37677,207068874,1281083
12166,1193,596,597,50.3,1131,14,8,13,3,0,24,1180,6,524,40089,24283,629,530,30.6,492,24,37,59,12,66,98,52,74,70,17240,14,31,29,50,58,34,45,38,9,32,61,45,49,12,14,3,531,48,414,579,103,6,0,49,0,42,22,1193,156,0.3865,Montgomery,Sprakers,12166,42.8335867,-74.4455086,113526566,783563
13464,1378,696,682,45.2,1313,19,18,19,0,0,9,1359,0,600,41532,26098,695,460,35.2,593,148,36,26,85,94,105,34,47,18,12365,56,23,55,24,51,38,34,45,45,37,65,45,10,19,34,19,615,28,494,643,110,0,0,31,0,134,28,1375,333,0.4828,Chenango County,Smyrna village,13464,42.6879727,-75.6157878,99315720,158151
12726,1266,682,584,50,1104,40,0,67,0,0,55,1199,0,537,62426,36557,1004,733,20.7,509,26,62,87,32,33,54,26,138,51,18210,49,3,8,15,28,11,24,26,66,22,40,81,42,52,50,20,594,49,397,643,168,0,0,17,9,28,18,1266,154,0.4356,Sullivan,Fosterdale,12726,41.6721115,-75.0135685,75838811,1681430
12985,1277,628,649,38.9,1190,0,0,27,37,0,23,1250,0,555,41289,22036,613,1068,51,540,78,21,14,49,105,132,109,29,3,,14,70,63,35,26,15,5,99,10,6,85,30,68,27,2,0,639,36,426,675,117,0,0,4,0,265,73,1235,311,0.4004,Clinton,Schuyler falls,12985,44.5607093,-73.7389667,143316417,665873
13680,1460,682,778,35.8,1356,10,0,3,0,0,91,1457,1,482,42750,20093,564,566,30.4,507,79,18,37,68,83,99,5,105,13,11640,39,30,18,51,21,34,46,11,10,27,51,78,26,18,12,10,619,56,427,675,126,1,0,70,6,75,82,1442,453,0.4635,St. Lawrence County,Rensselaer Falls village,13680,44.5959656,-75.3234645,91028096,872131
12207,1688,936,752,49,521,900,32,111,0,0,124,1577,182,934,15815,19043,1068,367,29.7,649,85,0,0,73,188,78,75,143,7,,177,261,117,41,47,28,10,44,21,31,32,20,65,0,40,0,650,57,746,707,185,182,0,33,276,532,457,1584,856,0.5272,Albany County,Albany city,12207,42.6583981,-73.7459517,2738382,413140
10546,1496,743,753,45,1117,4,173,158,0,27,17,1338,157,482,199250,83968,513,3037,25.4,711,141,29,191,49,40,131,33,72,25,,0,0,0,0,0,20,0,0,27,0,0,28,35,77,57,238,739,0,464,739,562,0,0,31,8,12,0,1496,5,0.4011,Westchester,Millwood,10546,41.1955702,-73.8010886,2908727,12947
14466,1482,770,712,52.1,1373,0,0,95,0,14,0,1387,11,654,70893,32112,854,462,27.3,799,17,93,135,33,144,90,96,89,102,,16,64,0,15,16,20,24,21,33,38,125,132,118,14,6,12,831,36,463,867,107,11,0,106,0,74,19,1482,99,0.3169,Livingston County,Hemlock CDP,14466,42.7765174,-77.5810421,44610418,0
13160,2055,1015,1040,44.1,1817,16,18,135,2,0,67,1920,0,755,64511,28790,968,489,23,1001,239,31,48,139,159,189,47,76,73,20455,14,40,19,20,28,31,41,44,41,73,62,143,104,40,38,17,1077,17,596,1094,216,0,0,127,43,113,44,2004,169,0.3521,Cayuga County,Union Springs village,13160,42.8275983,-76.6489043,55137930,46722
13667,3118,1528,1590,34.6,2941,61,4,69,39,0,4,3049,18,1326,41682,21950,1435,569,23.7,1209,112,130,63,111,275,235,83,165,35,,80,110,140,85,134,30,47,68,22,95,214,128,85,66,22,0,1227,123,1032,1350,325,18,0,195,0,203,185,3085,587,0.3957,St. Lawrence County,Norfolk CDP,13667,44.8372674,-74.9600972,128469726,1077708
14435,2750,1395,1355,49.5,2610,41,2,48,28,0,21,2702,0,1209,68984,36103,1709,612,33.7,1382,66,192,95,78,288,181,62,108,312,42400,44,66,40,44,40,50,28,65,31,97,160,203,144,92,51,54,1477,65,852,1542,533,0,0,143,12,110,39,2745,249,0.4033,Livingston County,"Conesus Lake CDP, Conesus Hamlet CDP",14435,42.7125515,-77.6633123,94886814,19531
14068,6632,2968,3664,53.5,5764,137,488,208,0,0,35,6424,29,2673,78705,46674,2845,967,38.2,2598,276,162,17,360,419,507,350,356,151,,79,122,56,285,78,87,102,40,33,168,273,202,297,341,203,307,2716,112,2893,2828,1756,29,0,242,484,133,346,6197,554,0.4958,Erie,Getzville,14068,43.0273866,-78.7566658,9017829,0
11963,7430,3608,3822,47.2,5664,350,270,1103,0,7,36,6327,166,2900,88686,60850,5950,1753,45.5,3345,537,63,198,745,532,762,58,351,99,71085,109,99,85,40,76,103,93,60,127,182,234,376,264,235,172,645,3854,126,1995,4029,2332,59,105,357,42,21,169,7337,660,0.5386,Suffolk County,"Sag Harbor village, Bridgehampton CDP, Noyack CDP, North Haven village",11963,40.9939686,-72.3209491,34934586,6413376
10528,13128,6316,6812,40.3,9542,461,1480,1418,73,29,125,11710,1759,4632,120846,70424,4753,1884,23.5,5713,564,427,1524,480,793,730,234,455,506,200290,82,120,81,110,134,127,127,91,134,127,285,410,564,324,510,1406,6108,316,3955,6424,4206,31,111,216,13,166,319,13082,633,0.5234,Westchester County,"Mamaroneck village, Rye city, Harrison village",10528,40.9750474,-73.7249262,9910758,3801
11210,67040,30595,36445,35.6,19773,38113,2828,4716,23,626,961,62324,16634,22267,65900,30110,24128,1250,31.2,29121,709,3044,9831,1267,1821,2392,1108,3670,5279,1332045,1203,895,912,756,912,808,957,959,954,1934,2563,2883,2042,1300,1501,1688,30843,2117,18279,32970,12774,3975,12331,1460,302,3873,8810,66700,8288,0.4653,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,11210,40.6281442,-73.946323,4251899,0
10547,7737,3946,3791,42.2,4898,398,389,1988,0,31,33,5749,527,2423,117721,38797,2624,1639,36.3,3926,485,496,900,325,429,219,130,536,406,155005,37,79,81,41,63,112,43,164,45,125,94,149,249,363,450,328,4139,238,1913,4377,1817,16,28,230,372,185,214,7549,381,0.39,Westchester County,"Lake Mohegan CDP, Crompond CDP, Shrub Oak CDP",10547,41.3133342,-73.8460386,13094762,514322
11951,12391,6147,6244,38.9,9049,581,177,2272,53,10,249,10119,201,4327,66057,30005,5129,1555,39.8,5753,110,370,883,341,463,573,503,1423,1087,216850,88,162,218,235,126,104,231,158,230,245,622,588,385,225,529,181,6048,377,3779,6450,1149,37,92,368,10,846,197,12389,1610,0.387,Suffolk County,"Fire Island CDP, Shirley CDP, Mastic Beach CDP",11951,40.7631636,-72.8303437,17384742,2897047
12487,3483,1670,1813,40.4,2951,40,8,386,0,0,98,3097,37,1354,64545,43353,1427,1110,30.1,1971,145,160,159,440,440,209,84,136,198,53120,47,53,28,29,19,58,44,90,101,144,121,254,82,26,159,99,2061,0,847,2079,435,0,0,260,390,75,31,3315,575,0.5177,Ulster County,"Rifton CDP, Port Ewen CDP",12487,41.8693992,-73.9988053,40673676,734930
12833,4182,2161,2021,48.4,3948,23,2,52,16,0,141,4130,0,1667,81350,37692,1918,536,21.7,1938,239,140,192,368,304,244,155,179,117,49205,71,37,67,71,38,72,39,88,115,65,139,217,227,153,170,98,2032,157,1227,2239,912,0,0,159,12,127,117,4182,358,0.4121,Saratoga County,Saratoga Springs city,12833,43.15,-73.8408957,91285617,393998
11232,27602,14304,13298,33.8,6141,1372,5268,13974,91,126,630,13628,9217,8812,56661,26865,9287,1381,34.1,12545,536,1972,3418,505,512,845,332,1970,2455,529430,591,623,267,323,399,410,482,404,508,554,750,1151,892,413,479,566,13447,941,7880,14388,5519,669,8390,557,2016,2013,5637,25379,5494,0.4612,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,11232,40.6577076,-74.0043769,3084817,234
11725,29578,14555,15023,46.8,25294,471,1592,1797,0,42,382,27781,1009,9823,128369,52590,10170,1691,51,14428,1243,887,2490,1799,1472,2383,1334,1859,961,477690,225,205,253,239,201,195,209,212,150,394,597,939,964,993,1630,2417,15342,582,8488,15929,8565,29,27,780,542,326,549,29091,1149,0.4226,Suffolk County,"Smithtown CDP, Commack CDP",11725,40.8404921,-73.2808146,25244296,0
12118,15218,7474,7744,41.8,13778,202,503,338,56,0,341,14880,59,6624,73091,40475,7163,747,26.2,7044,938,656,271,511,1182,1009,569,1301,607,181825,397,170,205,330,201,165,341,273,228,468,631,813,847,573,578,404,7395,312,4577,7733,2943,59,0,461,8,673,373,15190,1232,0.4344,Saratoga County,"Round Lake village, Mechanicville city",12118,42.9093133,-73.7130709,81777315,3607948
14621,33264,15452,17812,32.9,5516,13868,504,12271,47,61,997,20993,1274,12480,26506,15339,14664,649,43.7,10672,1434,277,669,1979,1786,1902,636,1587,402,244250,2206,1661,1279,853,910,882,602,606,378,762,684,817,426,217,135,62,11520,2358,10599,13878,1473,1258,10,1689,931,6102,3713,32500,13358,0.4864,Monroe County,"Irondequoit CDP, Rochester city",14621,43.1899385,-77.6036493,10679002,283055
12461,1718,839,879,46.8,1299,1,101,172,0,0,26,1546,43,730,66739,33430,904,712,31.2,917,75,129,259,32,48,106,36,232,0,,12,51,48,31,45,75,0,0,0,38,92,121,79,80,46,12,1004,27,421,1031,465,0,43,112,10,31,51,1718,153,0.3783,Ulster,Krumville,12461,41.9049608,-74.2679977,61872145,58368
14476,2274,1114,1160,43.4,2157,0,0,101,9,0,7,2173,5,940,54803,27087,1049,610,43.6,1018,82,209,79,105,133,97,50,138,125,30845,75,15,36,24,70,36,62,59,20,125,123,123,66,51,40,15,1110,49,649,1159,217,5,0,81,0,125,31,2274,256,0.3973,Orleans,Kendall,14476,43.329379,-78.0428003,64202212,88355
13411,3189,1541,1648,46.1,3082,0,18,31,18,0,40,3158,26,1289,49556,24580,1692,489,28.3,1320,288,118,90,172,182,84,113,224,49,33355,88,70,55,91,51,80,74,69,72,149,172,123,90,48,26,31,1394,149,1106,1543,292,26,0,99,70,223,98,3114,441,0.4124,Chenango County,New Berlin village,13411,42.6337893,-75.3064571,177298502,742446
10987,3342,1693,1649,48.8,2719,160,22,368,0,34,39,2974,200,1337,105069,62941,1530,1268,44.8,1411,73,109,425,120,95,201,71,175,142,58865,59,14,38,22,53,43,26,28,27,46,84,175,141,65,209,307,1577,94,1159,1673,907,46,50,126,39,25,86,3342,265,0.4882,Orange County,Tuxedo Park village,10987,41.1869236,-74.2373505,96112490,4275670
12547,2899,1459,1440,40.2,2630,45,8,172,0,0,44,2727,4,1023,93813,39515,1181,1038,21,1588,76,151,191,178,247,286,85,239,135,46335,33,33,26,7,39,7,36,7,24,56,83,220,161,98,57,136,1698,37,551,1735,607,4,0,62,31,35,60,2852,155,0.3688,Ulster County,Milton CDP,12547,41.6606867,-73.9865669,26804792,452321
